time,minimal_clock,minimal_sine
0.849,0.849,-0.812694164433085
0.85,0.85,-0.809016994374938
0.851,0.851,-0.805307885711113
0.852,0.852,-0.801566984870868
0.853,0.853,-0.797794439538562
0.854,0.854,-0.793990398647826
0.855,0.855,-0.790155012375681
0.856,0.856,-0.78628843213661
0.857,0.857,-0.782390810576579
0.858,0.858,-0.778462301567014
0.859,0.859,-0.774503060198725
0.86,0.86,-0.77051324277578
0.861,0.861,-0.766493006809341
0.862,0.862,-0.762442511011439
0.863,0.863,-0.758361915288713
0.864,0.864,-0.754251380736095
0.865,0.865,-0.750111069630451
0.866,0.866,-0.745941145424173
0.867,0.867,-0.74174177273873
0.868,0.868,-0.737513117358165
0.869,0.869,-0.733255346222552
0.87,0.87,-0.728968627421403
0.871,0.871,-0.724653130187038
0.872,0.872,-0.720309024887898
0.873,0.873,-0.715936483021823
0.874,0.874,-0.711535677209277
0.875,0.875,-0.707106781186539
0.876,0.876,-0.702649969798841
0.877,0.877,-0.698165418993465
0.878,0.878,-0.693653305812797
0.879,0.879,-0.68911380838734
0.88,0.88,-0.684547105928681
0.881,0.881,-0.679953378722411
0.882,0.882,-0.675332808121016
0.883,0.883,-0.670685576536712
0.884,0.884,-0.666011867434244
0.885,0.885,-0.661311865323644
0.886,0.886,-0.656585755752949
0.887,0.887,-0.651833725300871
0.888,0.888,-0.647055961569437
0.889,0.889,-0.642252653176577
0.89,0.89,-0.637423989748682
0.891,0.891,-0.632570161913117
0.892,0.892,-0.627691361290693
0.893,0.893,-0.622787780488105
0.894,0.894,-0.617859613090327
0.895,0.895,-0.612907053652969
0.896,0.896,-0.607930297694598
0.897,0.897,-0.602929541689018
0.898,0.898,-0.597904983057512
0.899,0.899,-0.592856820161052
0.9,0.9,-0.587785252292466
0.901,0.901,-0.582690479668569
0.902,0.902,-0.577572703422261
0.903,0.903,-0.572432125594584
0.904,0.904,-0.56726894912675
0.905,0.905,-0.562083377852124
0.906,0.906,-0.556875616488182
0.907,0.907,-0.551645870628424
0.908,0.908,-0.546394346734263
0.909,0.909,-0.54112125212687
0.91,0.91,-0.535826794978991
0.911,0.911,-0.530511184306728
0.912,0.912,-0.52517462996129
0.913,0.913,-0.519817342620704
0.914,0.914,-0.514439533781501
0.915,0.915,-0.509041415750366
0.916,0.916,-0.503623201635755
0.917,0.917,-0.498185105339485
0.918,0.918,-0.492727341548286
0.919,0.919,-0.487250125725327
0.92,0.92,-0.48175367410171
0.921,0.921,-0.476238203667934
0.922,0.922,-0.470703932165327
0.923,0.923,-0.465151078077453
0.924,0.924,-0.459579860621483
0.925,0.925,-0.453990499739542
0.926,0.926,-0.448383216090027
0.927,0.927,-0.442758231038897
0.928,0.928,-0.437115766650928
0.929,0.929,-0.431456045680954
0.93,0.93,-0.425779291565068
0.931,0.931,-0.420085728411802
0.932,0.932,-0.41437558099328
0.933,0.933,-0.408649074736345
0.934,0.934,-0.402906435713658
0.935,0.935,-0.397147890634776
0.936,0.936,-0.391373666837198
0.937,0.937,-0.385583992277393
0.938,0.938,-0.379779095521797
0.939,0.939,-0.373959205737797
0.94,0.94,-0.368124552684674
0.941,0.941,-0.362275366704542
0.942,0.942,-0.356411878713247
0.943,0.943,-0.350534320191255
0.944,0.944,-0.344642923174514
0.945,0.945,-0.338737920245288
0.946,0.946,-0.332819544522983
0.947,0.947,-0.326888029654939
0.948,0.948,-0.320943609807206
0.949,0.949,-0.314986519655302
0.95,0.95,-0.309016994374944
0.951,0.951,-0.303035269632771
0.952,0.952,-0.297041581577032
0.953,0.953,-0.291036166828269
0.954,0.954,-0.285019262469973
0.955,0.955,-0.278991106039226
0.956,0.956,-0.272951935517322
0.957,0.957,-0.266901989320373
0.958,0.958,-0.260841506289894
0.959,0.959,-0.25477072568338
0.96,0.96,-0.248689887164852
0.961,0.961,-0.242599230795405
0.962,0.962,-0.236498997023723
0.963,0.963,-0.230389426676588
0.964,0.964,-0.224270760949379
0.965,0.965,-0.218143241396541
0.966,0.966,-0.212007109922053
0.967,0.967,-0.20586260876988
0.968,0.968,-0.199709980514405
0.969,0.969,-0.193549468050859
0.97,0.97,-0.187381314585723
0.971,0.971,-0.181205763627136
0.972,0.972,-0.175023058975275
0.973,0.973,-0.168833444712733
0.974,0.974,-0.162637165194882
0.975,0.975,-0.15643446504023
0.976,0.976,-0.150225589120756
0.977,0.977,-0.144010782552251
0.978,0.978,-0.137790290684637
0.979,0.979,-0.131564359092282
0.98,0.98,-0.125333233564304
0.981,0.981,-0.119097160094869
0.982,0.982,-0.112856384873481
0.983,0.983,-0.106611154275259
0.984,0.984,-0.100361714851215
0.985,0.985,-0.0941083133185141
0.986,0.986,-0.087851196550743
0.987,0.987,-0.0815906115681575
0.988,0.988,-0.0753268055279327
0.989,0.989,-0.0690600257144059
0.99,0.99,-0.0627905195293136
0.991,0.991,-0.0565185344820248
0.992,0.992,-0.0502443181797699
0.993,0.993,-0.0439681183178653
0.994,0.994,-0.037690182669935
0.995,0.995,-0.0314107590781289
0.996,0.996,-0.0251300954433382
0.997,0.997,-0.018848439715409
0.998,0.998,-0.0125660398833535
0.999,0.999,-0.00628314396555991
1,1,-1.046905617752e-15
1.001,1.001,0.00628314396555781
1.002,1.002,0.0125660398833514
1.003,1.003,0.0188484397154069
1.004,1.004,0.0251300954433361
1.005,1.005,0.0314107590781268
1.006,1.006,0.037690182669933
1.007,1.007,0.0439681183178632
1.008,1.008,0.0502443181797678
1.009,1.009,0.0565185344820227
1.01,1.01,0.0627905195293114
1.011,1.011,0.0690600257144038
1.012,1.012,0.0753268055279306
1.013,1.013,0.0815906115681553
1.014,1.014,0.0878511965507409
1.015,1.015,0.0941083133185119
1.016,1.016,0.100361714851212
1.017,1.017,0.106611154275257
1.018,1.018,0.112856384873479
1.019,1.019,0.119097160094867
1.02,1.02,0.125333233564301
1.021,1.021,0.13156435909228
1.022,1.022,0.137790290684635
1.023,1.023,0.144010782552249
1.024,1.024,0.150225589120754
1.025,1.025,0.156434465040228
1.026,1.026,0.16263716519488
1.027,1.027,0.16883344471273
1.028,1.028,0.175023058975272
1.029,1.029,0.181205763627134
1.03,1.03,0.187381314585721
1.031,1.031,0.193549468050856
1.032,1.032,0.199709980514403
1.033,1.033,0.205862608769877
1.034,1.034,0.21200710992205
1.035,1.035,0.218143241396538
1.036,1.036,0.224270760949377
1.037,1.037,0.230389426676586
1.038,1.038,0.23649899702372
1.039,1.039,0.242599230795403
1.04,1.04,0.24868988716485
1.041,1.041,0.254770725683377
1.042,1.042,0.260841506289892
1.043,1.043,0.266901989320371
1.044,1.044,0.27295193551732
1.045,1.045,0.278991106039224
1.046,1.046,0.285019262469971
1.047,1.047,0.291036166828266
1.048,1.048,0.297041581577029
1.049,1.049,0.303035269632769
1.05,1.05,0.309016994374942
1.051,1.051,0.314986519655299
1.052,1.052,0.320943609807204
1.053,1.053,0.326888029654937
1.054,1.054,0.332819544522981
1.055,1.055,0.338737920245285
1.056,1.056,0.344642923174511
1.057,1.057,0.350534320191253
1.058,1.058,0.356411878713244
1.059,1.059,0.362275366704539
1.06,1.06,0.368124552684671
1.061,1.061,0.373959205737794
1.062,1.062,0.379779095521794
1.063,1.063,0.38558399227739
1.064,1.064,0.391373666837196
1.065,1.065,0.397147890634774
1.066,1.066,0.402906435713656
1.067,1.067,0.408649074736342
1.068,1.068,0.414375580993277
1.069,1.069,0.420085728411799
1.07,1.07,0.425779291565065
1.071,1.071,0.431456045680952
1.072,1.072,0.437115766650925
1.073,1.073,0.442758231038894
1.074,1.074,0.448383216090025
1.075,1.075,0.453990499739539
1.076,1.076,0.45957986062148
1.077,1.077,0.46515107807745
1.078,1.078,0.470703932165324
1.079,1.079,0.476238203667931
1.08,1.08,0.481753674101707
1.081,1.081,0.487250125725324
1.082,1.082,0.492727341548283
1.083,1.083,0.498185105339482
1.084,1.084,0.503623201635752
1.085,1.085,0.509041415750363
1.086,1.086,0.514439533781498
1.087,1.087,0.5198173426207
1.088,1.088,0.525174629961287
1.089,1.089,0.530511184306725
1.09,1.09,0.535826794978988
1.091,1.091,0.541121252126867
1.092,1.092,0.54639434673426
1.093,1.093,0.551645870628421
1.094,1.094,0.556875616488179
1.095,1.095,0.562083377852121
1.096,1.096,0.567268949126747
1.097,1.097,0.572432125594582
1.098,1.098,0.577572703422258
1.099,1.099,0.582690479668566
1.1,1.1,0.587785252292463
1.101,1.101,0.592856820161049
1.102,1.102,0.597904983057509
1.103,1.103,0.602929541689015
1.104,1.104,0.607930297694595
1.105,1.105,0.612907053652966
1.106,1.106,0.617859613090324
1.107,1.107,0.622787780488102
1.108,1.108,0.62769136129069
1.109,1.109,0.632570161913114
1.11,1.11,0.637423989748679
1.111,1.111,0.642252653176574
1.112,1.112,0.647055961569434
1.113,1.113,0.651833725300868
1.114,1.114,0.656585755752946
1.115,1.115,0.661311865323641
1.116,1.116,0.666011867434241
1.117,1.117,0.670685576536709
1.118,1.118,0.675332808121013
1.119,1.119,0.679953378722408
1.12,1.12,0.684547105928678
1.121,1.121,0.689113808387337
1.122,1.122,0.693653305812794
1.123,1.123,0.698165418993461
1.124,1.124,0.702649969798838
1.125,1.125,0.707106781186536
1.126,1.126,0.711535677209274
1.127,1.127,0.715936483021819
1.128,1.128,0.720309024887895
1.129,1.129,0.724653130187035
1.13,1.13,0.728968627421399
1.131,1.131,0.733255346222548
1.132,1.132,0.737513117358161
1.133,1.133,0.741741772738727
1.134,1.134,0.745941145424169
1.135,1.135,0.750111069630447
1.136,1.136,0.754251380736091
1.137,1.137,0.758361915288709
1.138,1.138,0.762442511011435
1.139,1.139,0.766493006809337
1.14,1.14,0.770513242775776
1.141,1.141,0.774503060198721
1.142,1.142,0.77846230156701
1.143,1.143,0.782390810576575
1.144,1.144,0.786288432136605
1.145,1.145,0.790155012375677
1.146,1.146,0.793990398647822
1.147,1.147,0.797794439538557
1.148,1.148,0.801566984870863
1.149,1.149,0.805307885711108
1.15,1.15,0.809016994374933
1.151,1.151,0.81269416443308
1.152,1.152,0.81633925071717
1.153,1.153,0.819952109325438
1.154,1.154,0.823532597628413
1.155,1.155,0.827080574274547
1.156,1.156,0.830595899195798
1.157,1.157,0.834078433613157
1.158,1.158,0.837528040042127
1.159,1.159,0.840944582298154
1.16,1.16,0.844327925502
1.161,1.161,0.847677936085069
1.162,1.162,0.850994481794677
1.163,1.163,0.85427743169928
1.164,1.164,0.857526656193637
1.165,1.165,0.860742027003928
1.166,1.166,0.86392341719282
1.167,1.167,0.867070701164475
1.168,1.168,0.87018375466951
1.169,1.169,0.873262454809905
1.17,1.17,0.876306680043848
1.171,1.171,0.879316310190541
1.172,1.172,0.882291226434938
1.173,1.173,0.88523131133244
1.174,1.174,0.888136448813529
1.175,1.175,0.891006524188352
1.176,1.176,0.893841424151248
1.177,1.177,0.896641036785221
1.178,1.178,0.899405251566355
1.179,1.179,0.902133959368187
1.18,1.18,0.904827052466004
1.181,1.181,0.907484424541101
1.182,1.182,0.91010597068498
1.183,1.183,0.912691587403487
1.184,1.184,0.915241172620902
1.185,1.185,0.917754625683965
1.186,1.186,0.920231847365855
1.187,1.187,0.922672739870099
1.188,1.188,0.925077206834442
1.189,1.189,0.927445153334645
1.19,1.19,0.929776485888235
1.191,1.191,0.932071112458195
1.192,1.192,0.934328942456596
1.193,1.193,0.936549886748176
1.194,1.194,0.938733857653858
1.195,1.195,0.940880768954209
1.196,1.196,0.942990535892848
1.197,1.197,0.945063075179788
1.198,1.198,0.947098304994728
1.199,1.199,0.949096144990278
1.2,1.2,0.951056516295137
1.201,1.201,0.952979341517202
1.202,1.202,0.954864544746626
1.203,1.203,0.956712051558814
1.204,1.204,0.958521789017359
1.205,1.205,0.960293685676926
1.206,1.206,0.962027671586069
1.207,1.207,0.963723678289993
1.208,1.208,0.965381638833257
1.209,1.209,0.967001487762418
1.21,1.21,0.968583161128614
1.211,1.211,0.970126596490089
1.212,1.212,0.971631732914657
1.213,1.213,0.973098510982109
1.214,1.214,0.97452687278656
1.215,1.215,0.97591676193873
1.216,1.216,0.977268123568176
1.217,1.217,0.978580904325455
1.218,1.218,0.97985505238423
1.219,1.219,0.981090517443317
1.22,1.22,0.982287250728671
1.221,1.221,0.983445204995312
1.222,1.222,0.984564334529188
1.223,1.223,0.98564459514898
1.224,1.224,0.98668594420785
1.225,1.225,0.98768834059512
1.226,1.226,0.988651744737896
1.227,1.227,0.989576118602633
1.228,1.228,0.990461425696633
1.229,1.229,0.991307631069489
1.23,1.23,0.99211470131446
1.231,1.231,0.992882604569796
1.232,1.232,0.993611310519991
1.233,1.233,0.994300790396981
1.234,1.234,0.994951016981282
1.235,1.235,0.995561964603062
1.236,1.236,0.996133609143155
1.237,1.237,0.996665928034012
1.238,1.238,0.997158900260596
1.239,1.239,0.997612506361207
1.24,1.24,0.998026728428254
1.241,1.241,0.998401550108957
1.242,1.242,0.998736956606
1.243,1.243,0.999032934678107
1.244,1.244,0.999289472640571
1.245,1.245,0.999506560365714
1.246,1.246,0.999684189283282
1.247,1.247,0.999822352380791
1.248,1.248,0.999921044203798
1.249,1.249,0.999980260856119
1.25,1.25,0.999999999999982
1.251,1.251,0.999980260856119
1.252,1.252,0.999921044203798
1.253,1.253,0.999822352380791
1.254,1.254,0.999684189283282
1.255,1.255,0.999506560365714
1.256,1.256,0.999289472640571
1.257,1.257,0.999032934678107
1.258,1.258,0.998736956606
1.259,1.259,0.998401550108957
1.26,1.26,0.998026728428254
1.261,1.261,0.997612506361207
1.262,1.262,0.997158900260596
1.263,1.263,0.996665928034012
1.264,1.264,0.996133609143155
1.265,1.265,0.995561964603062
1.266,1.266,0.994951016981283
1.267,1.267,0.994300790396981
1.268,1.268,0.993611310519991
1.269,1.269,0.992882604569796
1.27,1.27,0.99211470131446
1.271,1.271,0.991307631069489
1.272,1.272,0.990461425696634
1.273,1.273,0.989576118602634
1.274,1.274,0.988651744737897
1.275,1.275,0.98768834059512
1.276,1.276,0.986685944207851
1.277,1.277,0.985644595148981
1.278,1.278,0.984564334529188
1.279,1.279,0.983445204995312
1.28,1.28,0.982287250728671
1.281,1.281,0.981090517443317
1.282,1.282,0.979855052384229
1.283,1.283,0.978580904325455
1.284,1.284,0.977268123568176
1.285,1.285,0.97591676193873
1.286,1.286,0.97452687278656
1.287,1.287,0.973098510982109
1.288,1.288,0.971631732914657
1.289,1.289,0.970126596490088
1.29,1.29,0.968583161128614
1.291,1.291,0.967001487762418
1.292,1.292,0.965381638833257
1.293,1.293,0.963723678289992
1.294,1.294,0.962027671586069
1.295,1.295,0.960293685676926
1.296,1.296,0.958521789017359
1.297,1.297,0.956712051558813
1.298,1.298,0.954864544746626
1.299,1.299,0.952979341517202
1.3,1.3,0.951056516295137
1.301,1.301,0.949096144990278
1.302,1.302,0.947098304994727
1.303,1.303,0.945063075179788
1.304,1.304,0.942990535892847
1.305,1.305,0.940880768954208
1.306,1.306,0.938733857653857
1.307,1.307,0.936549886748175
1.308,1.308,0.934328942456595
1.309,1.309,0.932071112458194
1.31,1.31,0.929776485888235
1.311,1.311,0.927445153334645
1.312,1.312,0.925077206834441
1.313,1.313,0.922672739870098
1.314,1.314,0.920231847365854
1.315,1.315,0.917754625683965
1.316,1.316,0.915241172620901
1.317,1.317,0.912691587403487
1.318,1.318,0.910105970684979
1.319,1.319,0.907484424541101
1.32,1.32,0.904827052466003
1.321,1.321,0.902133959368187
1.322,1.322,0.899405251566355
1.323,1.323,0.89664103678522
1.324,1.324,0.893841424151248
1.325,1.325,0.891006524188352
1.326,1.326,0.888136448813529
1.327,1.327,0.88523131133244
1.328,1.328,0.882291226434938
1.329,1.329,0.87931631019054
1.33,1.33,0.876306680043848
1.331,1.331,0.873262454809905
1.332,1.332,0.87018375466951
1.333,1.333,0.867070701164475
1.334,1.334,0.86392341719282
1.335,1.335,0.860742027003928
1.336,1.336,0.857526656193637
1.337,1.337,0.85427743169928
1.338,1.338,0.850994481794677
1.339,1.339,0.847677936085068
1.34,1.34,0.844327925502
1.341,1.341,0.840944582298154
1.342,1.342,0.837528040042127
1.343,1.343,0.834078433613157
1.344,1.344,0.830595899195798
1.345,1.345,0.827080574274547
1.346,1.346,0.823532597628413
1.347,1.347,0.819952109325438
1.348,1.348,0.81633925071717
1.349,1.349,0.81269416443308
1.35,1.35,0.809016994374933
1.351,1.351,0.805307885711108
1.352,1.352,0.801566984870862
1.353,1.353,0.797794439538557
1.354,1.354,0.793990398647821
1.355,1.355,0.790155012375676
1.356,1.356,0.786288432136605
1.357,1.357,0.782390810576574
1.358,1.358,0.77846230156701
1.359,1.359,0.77450306019872
1.36,1.36,0.770513242775775
1.361,1.361,0.766493006809336
1.362,1.362,0.762442511011434
1.363,1.363,0.758361915288708
1.364,1.364,0.75425138073609
1.365,1.365,0.750111069630446
1.366,1.366,0.745941145424169
1.367,1.367,0.741741772738726
1.368,1.368,0.737513117358161
1.369,1.369,0.733255346222547
1.37,1.37,0.728968627421398
1.371,1.371,0.724653130187033
1.372,1.372,0.720309024887894
1.373,1.373,0.715936483021818
1.374,1.374,0.711535677209272
1.375,1.375,0.707106781186535
1.376,1.376,0.702649969798836
1.377,1.377,0.69816541899346
1.378,1.378,0.693653305812792
1.379,1.379,0.689113808387336
1.38,1.38,0.684547105928676
1.381,1.381,0.679953378722407
1.382,1.382,0.675332808121012
1.383,1.383,0.670685576536708
1.384,1.384,0.666011867434239
1.385,1.385,0.66131186532364
1.386,1.386,0.656585755752944
1.387,1.387,0.651833725300867
1.388,1.388,0.647055961569432
1.389,1.389,0.642252653176573
1.39,1.39,0.637423989748678
1.391,1.391,0.632570161913113
1.392,1.392,0.627691361290689
1.393,1.393,0.622787780488101
1.394,1.394,0.617859613090323
1.395,1.395,0.612907053652965
1.396,1.396,0.607930297694594
1.397,1.397,0.602929541689014
1.398,1.398,0.597904983057508
1.399,1.399,0.592856820161048
1.4,1.4,0.587785252292462
1.401,1.401,0.582690479668565
1.402,1.402,0.577572703422257
1.403,1.403,0.57243212559458
1.404,1.404,0.567268949126746
1.405,1.405,0.56208337785212
1.406,1.406,0.556875616488178
1.407,1.407,0.55164587062842
1.408,1.408,0.546394346734259
1.409,1.409,0.541121252126866
1.41,1.41,0.535826794978987
1.411,1.411,0.530511184306725
1.412,1.412,0.525174629961286
1.413,1.413,0.5198173426207
1.414,1.414,0.514439533781497
1.415,1.415,0.509041415750362
1.416,1.416,0.503623201635752
1.417,1.417,0.498185105339482
1.418,1.418,0.492727341548283
1.419,1.419,0.487250125725324
1.42,1.42,0.481753674101707
1.421,1.421,0.476238203667931
1.422,1.422,0.470703932165324
1.423,1.423,0.46515107807745
1.424,1.424,0.45957986062148
1.425,1.425,0.453990499739539
1.426,1.426,0.448383216090025
1.427,1.427,0.442758231038894
1.428,1.428,0.437115766650926
1.429,1.429,0.431456045680952
1.43,1.43,0.425779291565065
1.431,1.431,0.420085728411799
1.432,1.432,0.414375580993277
1.433,1.433,0.408649074736342
1.434,1.434,0.402906435713656
1.435,1.435,0.397147890634774
1.436,1.436,0.391373666837196
1.437,1.437,0.38558399227739
1.438,1.438,0.379779095521795
1.439,1.439,0.373959205737794
1.44,1.44,0.368124552684672
1.441,1.441,0.36227536670454
1.442,1.442,0.356411878713245
1.443,1.443,0.350534320191253
1.444,1.444,0.344642923174512
1.445,1.445,0.338737920245286
1.446,1.446,0.332819544522981
1.447,1.447,0.326888029654937
1.448,1.448,0.320943609807204
1.449,1.449,0.3149865196553
1.45,1.45,0.309016994374943
1.451,1.451,0.303035269632769
1.452,1.452,0.29704158157703
1.453,1.453,0.291036166828267
1.454,1.454,0.285019262469972
1.455,1.455,0.278991106039225
1.456,1.456,0.272951935517321
1.457,1.457,0.266901989320371
1.458,1.458,0.260841506289893
1.459,1.459,0.254770725683378
1.46,1.46,0.248689887164851
1.461,1.461,0.242599230795404
1.462,1.462,0.236498997023721
1.463,1.463,0.230389426676587
1.464,1.464,0.224270760949378
1.465,1.465,0.21814324139654
1.466,1.466,0.212007109922052
1.467,1.467,0.205862608769879
1.468,1.468,0.199709980514404
1.469,1.469,0.193549468050858
1.47,1.47,0.187381314585722
1.471,1.471,0.181205763627135
1.472,1.472,0.175023058975274
1.473,1.473,0.168833444712732
1.474,1.474,0.162637165194882
1.475,1.475,0.156434465040229
1.476,1.476,0.150225589120755
1.477,1.477,0.144010782552251
1.478,1.478,0.137790290684637
1.479,1.479,0.131564359092281
1.48,1.48,0.125333233564303
1.481,1.481,0.119097160094869
1.482,1.482,0.112856384873481
1.483,1.483,0.106611154275259
1.484,1.484,0.100361714851214
1.485,1.485,0.0941083133185139
1.486,1.486,0.0878511965507428
1.487,1.487,0.0815906115681574
1.488,1.488,0.0753268055279327
1.489,1.489,0.0690600257144059
1.49,1.49,0.0627905195293136
1.491,1.491,0.0565185344820249
1.492,1.492,0.05024431817977
1.493,1.493,0.0439681183178655
1.494,1.494,0.0376901826699353
1.495,1.495,0.0314107590781292
1.496,1.496,0.0251300954433385
1.497,1.497,0.0188484397154093
1.498,1.498,0.0125660398833539
1.499,1.499,0.00628314396556035
1.5,1.5,1.53436291450149e-15
1.501,1.501,-0.00628314396555728
1.502,1.502,-0.0125660398833508
1.503,1.503,-0.0188484397154062
1.504,1.504,-0.0251300954433354
1.505,1.505,-0.0314107590781261
1.506,1.506,-0.0376901826699322
1.507,1.507,-0.0439681183178624
1.508,1.508,-0.0502443181797669
1.509,1.509,-0.0565185344820218
1.51,1.51,-0.0627905195293105
1.511,1.511,-0.0690600257144027
1.512,1.512,-0.0753268055279295
1.513,1.513,-0.0815906115681542
1.514,1.514,-0.0878511965507397
1.515,1.515,-0.0941083133185107
1.516,1.516,-0.100361714851211
1.517,1.517,-0.106611154275256
1.518,1.518,-0.112856384873478
1.519,1.519,-0.119097160094866
1.52,1.52,-0.1253332335643
1.521,1.521,-0.131564359092278
1.522,1.522,-0.137790290684634
1.523,1.523,-0.144010782552247
1.524,1.524,-0.150225589120752
1.525,1.525,-0.156434465040226
1.526,1.526,-0.162637165194879
1.527,1.527,-0.168833444712729
1.528,1.528,-0.175023058975271
1.529,1.529,-0.181205763627132
1.53,1.53,-0.187381314585719
1.531,1.531,-0.193549468050854
1.532,1.532,-0.199709980514401
1.533,1.533,-0.205862608769875
1.534,1.534,-0.212007109922048
1.535,1.535,-0.218143241396536
1.536,1.536,-0.224270760949375
1.537,1.537,-0.230389426676584
1.538,1.538,-0.236498997023718
1.539,1.539,-0.242599230795401
1.54,1.54,-0.248689887164848
1.541,1.541,-0.254770725683375
1.542,1.542,-0.26084150628989
1.543,1.543,-0.266901989320368
1.544,1.544,-0.272951935517318
1.545,1.545,-0.278991106039222
1.546,1.546,-0.285019262469968
1.547,1.547,-0.291036166828264
1.548,1.548,-0.297041581577027
1.549,1.549,-0.303035269632766
1.55,1.55,-0.309016994374939
1.551,1.551,-0.314986519655296
1.552,1.552,-0.320943609807201
1.553,1.553,-0.326888029654934
1.554,1.554,-0.332819544522978
1.555,1.555,-0.338737920245282
1.556,1.556,-0.344642923174508
1.557,1.557,-0.35053432019125
1.558,1.558,-0.356411878713241
1.559,1.559,-0.362275366704536
1.56,1.56,-0.368124552684668
1.561,1.561,-0.373959205737791
1.562,1.562,-0.379779095521791
1.563,1.563,-0.385583992277387
1.564,1.564,-0.391373666837192
1.565,1.565,-0.39714789063477
1.566,1.566,-0.402906435713652
1.567,1.567,-0.408649074736339
1.568,1.568,-0.414375580993274
1.569,1.569,-0.420085728411796
1.57,1.57,-0.425779291565062
1.571,1.571,-0.431456045680948
1.572,1.572,-0.437115766650922
1.573,1.573,-0.44275823103889
1.574,1.574,-0.448383216090021
1.575,1.575,-0.453990499739535
1.576,1.576,-0.459579860621476
1.577,1.577,-0.465151078077447
1.578,1.578,-0.470703932165321
1.579,1.579,-0.476238203667927
1.58,1.58,-0.481753674101703
1.581,1.581,-0.48725012572532
1.582,1.582,-0.492727341548279
1.583,1.583,-0.498185105339478
1.584,1.584,-0.503623201635748
1.585,1.585,-0.509041415750359
1.586,1.586,-0.514439533781494
1.587,1.587,-0.519817342620697
1.588,1.588,-0.525174629961283
1.589,1.589,-0.530511184306721
1.59,1.59,-0.535826794978983
1.591,1.591,-0.541121252126862
1.592,1.592,-0.546394346734256
1.593,1.593,-0.551645870628417
1.594,1.594,-0.556875616488174
1.595,1.595,-0.562083377852117
1.596,1.596,-0.567268949126743
1.597,1.597,-0.572432125594577
1.598,1.598,-0.577572703422254
1.599,1.599,-0.582690479668562
1.6,1.6,-0.587785252292459
1.601,1.601,-0.592856820161045
1.602,1.602,-0.597904983057504
1.603,1.603,-0.60292954168901
1.604,1.604,-0.607930297694591
1.605,1.605,-0.612907053652962
1.606,1.606,-0.617859613090319
1.607,1.607,-0.622787780488097
1.608,1.608,-0.627691361290685
1.609,1.609,-0.632570161913109
1.61,1.61,-0.637423989748675
1.611,1.611,-0.642252653176569
1.612,1.612,-0.647055961569429
1.613,1.613,-0.651833725300863
1.614,1.614,-0.656585755752941
1.615,1.615,-0.661311865323636
1.616,1.616,-0.666011867434236
1.617,1.617,-0.670685576536704
1.618,1.618,-0.675332808121009
1.619,1.619,-0.679953378722403
1.62,1.62,-0.684547105928673
1.621,1.621,-0.689113808387332
1.622,1.622,-0.693653305812789
1.623,1.623,-0.698165418993456
1.624,1.624,-0.702649969798832
1.625,1.625,-0.707106781186531
1.626,1.626,-0.711535677209269
1.627,1.627,-0.715936483021814
1.628,1.628,-0.72030902488789
1.629,1.629,-0.724653130187029
1.63,1.63,-0.728968627421394
1.631,1.631,-0.733255346222543
1.632,1.632,-0.737513117358156
1.633,1.633,-0.741741772738722
1.634,1.634,-0.745941145424164
1.635,1.635,-0.750111069630442
1.636,1.636,-0.754251380736086
1.637,1.637,-0.758361915288704
1.638,1.638,-0.76244251101143
1.639,1.639,-0.766493006809332
1.64,1.64,-0.770513242775771
1.641,1.641,-0.774503060198716
1.642,1.642,-0.778462301567005
1.643,1.643,-0.78239081057657
1.644,1.644,-0.7862884321366
1.645,1.645,-0.790155012375671
1.646,1.646,-0.793990398647816
1.647,1.647,-0.797794439538552
1.648,1.648,-0.801566984870857
1.649,1.649,-0.805307885711103
1.65,1.65,-0.809016994374928
1.651,1.651,-0.812694164433074
1.652,1.652,-0.816339250717164
1.653,1.653,-0.819952109325433
1.654,1.654,-0.823532597628408
1.655,1.655,-0.827080574274542
1.656,1.656,-0.830595899195792
1.657,1.657,-0.834078433613151
1.658,1.658,-0.837528040042122
1.659,1.659,-0.840944582298149
1.66,1.66,-0.844327925501995
1.661,1.661,-0.847677936085063
1.662,1.662,-0.850994481794672
1.663,1.663,-0.854277431699275
1.664,1.664,-0.857526656193632
1.665,1.665,-0.860742027003923
1.666,1.666,-0.863923417192814
1.667,1.667,-0.867070701164469
1.668,1.668,-0.870183754669505
1.669,1.669,-0.873262454809899
1.67,1.67,-0.876306680043842
1.671,1.671,-0.879316310190535
1.672,1.672,-0.882291226434932
1.673,1.673,-0.885231311332434
1.674,1.674,-0.888136448813523
1.675,1.675,-0.891006524188346
1.676,1.676,-0.893841424151242
1.677,1.677,-0.896641036785215
1.678,1.678,-0.89940525156635
1.679,1.679,-0.902133959368181
1.68,1.68,-0.904827052465998
1.681,1.681,-0.907484424541095
1.682,1.682,-0.910105970684974
1.683,1.683,-0.912691587403481
1.684,1.684,-0.915241172620896
1.685,1.685,-0.917754625683959
1.686,1.686,-0.920231847365848
1.687,1.687,-0.922672739870093
1.688,1.688,-0.925077206834436
1.689,1.689,-0.927445153334639
1.69,1.69,-0.929776485888229
1.691,1.691,-0.932071112458189
1.692,1.692,-0.93432894245659
1.693,1.693,-0.93654988674817
1.694,1.694,-0.938733857653852
1.695,1.695,-0.940880768954203
1.696,1.696,-0.942990535892842
